Cluster	Kingdom	Phylum	Class	Order	Family	Genus	Species
C7845	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Gluconobacter sp.
C7851	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C7854	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	DVSBS1	Sphingobacteriia bacterium DVSBS1
C7856	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C7857	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas sp.
C7858	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C7859	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C7860	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C7862	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales sp.	Enterobacterales sp.	Enterobacterales sp.
C7866	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia sp.
C7869	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Gluconobacter sp.
C7871	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C7872	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C7875	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwiniaceae sp.	Erwiniaceae sp.
C7877	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C7878	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Orbaceae	Orbaceae sp.	Orbaceae sp.
C7879	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
C7882	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C7883	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C7893	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C7897	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C7903	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp.
C7905	NA	NA sp.	NA sp.	NA sp.	NA sp.	NA sp.	NA sp.
C7906	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	Commensalibacter sp.
C7907	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwiniaceae sp.	Erwiniaceae sp.
C7911	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C7918	NA	NA sp.	NA sp.	NA sp.	NA sp.	NA sp.	NA sp.
C7919	Bacteria	Pseudomonadota	Alphaproteobacteria	Holosporales	Holosporaceae	Incertae Sedis	uncultured bacterium
C7921	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp.
C7923	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter sp.
C7924	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C7927	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C7932	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter	Leucobacter sp.
C7933	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C7934	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas sp.
C7936	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales sp.	Enterobacterales sp.	Enterobacterales sp.
C7938	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C7939	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales sp.	Enterobacterales sp.	Enterobacterales sp.
C7946	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp.
C7947	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	Commensalibacter sp.
C7952	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C7954	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas sp.
C7956	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C7958	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	Prosthecobacter sp.
C7963	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C7966	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae	Dokdonella	Dokdonella sp.
C7967	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter sp.
C7968	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Gluconobacter sp.
C7972	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C7973	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C7978	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae sp.	Enterobacteriaceae sp.
C7986	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C7988	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter sp.
C7989	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	Commensalibacter sp.
C7990	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter sp.
C7992	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C8001	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Orbaceae	Orbaceae sp.	Orbaceae sp.
C8002	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8003	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter sp.
C8004	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	Commensalibacter sp.
C8005	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	Lysinibacillus sp.
C8006	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Aurantisolimonas	uncultured bacterium
C8008	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp.
C8010	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C8014	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales sp.	Enterobacterales sp.	Enterobacterales sp.
C8016	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8017	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Gluconobacter sp.
C8023	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8027	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
C8029	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwiniaceae sp.	Erwiniaceae sp.
C8034	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8043	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8047	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales sp.	Enterobacterales sp.	Enterobacterales sp.
C8052	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C8053	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxellaceae sp.	Moraxellaceae sp.
C8054	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	Commensalibacter sp.
C8055	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter sp.
C8056	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae sp.	Enterobacteriaceae sp.
C8057	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C8058	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8061	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia sp.
C8068	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	uncultured Acetobacter sp.
C8070	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae sp.	Enterobacteriaceae sp.
C8073	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8075	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter persici
C8077	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Gluconobacter sp.
C8078	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	Commensalibacter sp.
C8087	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwiniaceae sp.	Erwiniaceae sp.
C8088	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
C8090	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwiniaceae sp.	Erwiniaceae sp.
C8092	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8094	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Gluconobacter sp.
C8097	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C8098	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C8100	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Gluconobacter sp.
C8101	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria sp.	Gammaproteobacteria sp.	Gammaproteobacteria sp.	Gammaproteobacteria sp.
C8106	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Gluconobacter sp.
C8108	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8115	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C8116	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Gluconobacter sp.
C8119	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	uncultured bacterium
C8120	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales sp.	Enterobacterales sp.	Enterobacterales sp.
C8123	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwiniaceae sp.	Erwiniaceae sp.
C8126	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwiniaceae sp.	Erwiniaceae sp.
C8127	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales sp.	Enterobacterales sp.	Enterobacterales sp.
C8128	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwiniaceae sp.	Erwiniaceae sp.
C8130	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
C8134	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Komagataeibacter	Komagataeibacter saccharivorans
C8135	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C8139	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C8141	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C8142	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	Commensalibacter sp.
C8151	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter sp.
C8152	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales sp.	Enterobacterales sp.	Enterobacterales sp.
C8153	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C8156	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8157	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
C8158	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C8159	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
C8160	Bacteria	Myxococcota	Polyangiia	Polyangiales	Phaselicystaceae	Phaselicystis	Phaselicystis sp.
C8161	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
C8162	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17	Incertae Sedis	Incertae Sedis sp.
C8163	Bacteria	Myxococcota	Polyangiia	Polyangiales	Polyangiaceae	Pajaroellobacter	uncultured bacterium
C8164	Bacteria	Bacillota	Clostridia	Clostridia UCG-014	Incertae Sedis	Incertae Sedis	uncultured bacterium
C8169	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Incertae Sedis	uncultured bacterium
C8170	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylophilaceae sp.	Methylophilaceae sp.
C8172	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	uncultured bacterium
C8173	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
C8174	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	DVSBS1	Sphingobacteriia bacterium DVSBS1
C8176	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Incertae Sedis	uncultured bacterium
C8177	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Incertae Sedis	uncultured bacterium
C8179	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus sp.
C8181	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Incertae Sedis	uncultured bacterium
C8182	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	Luteolibacter sp.
C8183	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8188	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-010	uncultured bacterium
C8189	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Fluviicola sp.
C8192	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	Luteolibacter sp.
C8196	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	Commensalibacter sp.
C8199	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Incertae Sedis	Incertae Sedis sp.
C8200	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp.
C8201	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter sp.
C8202	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Luteimonas	Luteimonas sp.
C8204	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcaceae sp.	Micrococcaceae sp.
C8206	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonadaceae sp.	Comamonadaceae sp.
C8207	Bacteria	Cyanobacteriota	Sericytochromatia	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured bacterium
C8216	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp.
C8217	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp.
C8223	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas sp.
C8224	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Incertae Sedis	uncultured bacterium
C8225	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Dyadobacter	Dyadobacter sp.
C8226	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Oenococcus	Oenococcus sp.
C8228	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Incertae Sedis	uncultured bacterium
C8229	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8230	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Emticicia	Emticicia sp.
C8235	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	uncultured bacterium
C8243	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp.
C8245	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8248	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C8254	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus sp.
C8259	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwiniaceae sp.	Erwiniaceae sp.
C8260	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacteriaceae sp.	Microbacteriaceae sp.
C8261	Bacteria	Myxococcota	Polyangiia	Blfdi19	Incertae Sedis	Incertae Sedis	uncultured bacterium
C8262	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Phragmitibacter	Verrucomicrobiaceae bacterium
C8263	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Incertae Sedis	uncultured bacterium
C8266	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C8271	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium sp.
C8272	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacteraceae sp.	Oxalobacteraceae sp.
C8276	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
C8278	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Incertae Sedis	Incertae Sedis sp.
C8281	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae sp.	Lachnospiraceae sp.
C8283	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter sp.
C8289	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8294	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17	Incertae Sedis	metagenome
C8295	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Incertae Sedis	uncultured bacterium
C8302	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Sandaracinaceae sp.	Sandaracinaceae sp.
C8309	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactobacillus plantarum
C8314	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas sp.
C8318	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	uncultured bacterium
C8319	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella sp.
C8320	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter sp.
C8324	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter sp.
C8326	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales sp.	Enterobacterales sp.	Enterobacterales sp.
C8330	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria sp.	Gammaproteobacteria sp.	Gammaproteobacteria sp.	Gammaproteobacteria sp.
C8334	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	Commensalibacter sp.
C8336	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8338	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Komagataeibacter	Komagataeibacter sp.
C8340	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8341	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Paeniglutamicibacter	Paeniglutamicibacter sp.
C8343	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales sp.	Enterobacterales sp.	Enterobacterales sp.
C8347	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Rurimicrobium	uncultured bacterium
C8350	Bacteria	Pseudomonadota	Alphaproteobacteria	Alphaproteobacteria sp.	Alphaproteobacteria sp.	Alphaproteobacteria sp.	Alphaproteobacteria sp.
C8351	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales sp.	Bacteroidales sp.	Bacteroidales sp.
C8354	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C8367	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophagaceae sp.	Chitinophagaceae sp.
C8376	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	Commensalibacter sp.
C8377	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwiniaceae sp.	Erwiniaceae sp.
C8379	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae sp.	Acetobacteraceae sp.
C8380	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter sp.
C8381	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia sp.
C8390	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria sp.	Gammaproteobacteria sp.	Gammaproteobacteria sp.	Gammaproteobacteria sp.
C8394	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales sp.	Enterobacterales sp.	Enterobacterales sp.
C8396	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria sp.	Gammaproteobacteria sp.	Gammaproteobacteria sp.	Gammaproteobacteria sp.
C8397	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp.
C8398	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	uncultured bacterium
C8399	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp.
C8407	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwiniaceae sp.	Erwiniaceae sp.
C8409	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Orbaceae	Orbaceae sp.	Orbaceae sp.
C8412	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	Commensalibacter sp.
C8425	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Orbaceae	Orbaceae sp.	Orbaceae sp.
C8428	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp.
